idCliente,nomeCliente,valor
776,Noam Smith,49825.1
610,Thulani He,49825.1
794,Chayah Chanthara,49819.44
168,Yoko Kowalczyk,49819.44
221,Shoji John,49819.44
405,Ryoko Jadhav,49819.44
483,Ester Ansari,49819.44
250,Sombat Mikhaylova,49819.44
820,Faith Amadi,49819.44
37,Yhudah Begum,49819.44
868,Ana Lavyan,49819.44
847,Suman Radebe,49819.44
262,Darya Tanaka,49819.44
688,Xin Sokolova,49819.44
140,Joanna Weber,49819.44
648,Dmitry Einarsson,49819.44
925,Isah Paswan,49819.44
739,Sawat Van-den-Berg,49819.44
149,Anan King,49819.44
735,Nokuthula Nayak,49819.44
611,Fran Sakamoto,49819.44
992,Hui Harrison,49819.44
896,Steven Turner,49819.44
909,Ming Nowakowski,49819.44
66,Koichi Popov,49819.44
734,Aminu Hongthong,49703.969999999994
450,Rong Young,49703.969999999994
645,Fernando Suzuki,49703.969999999994
797,Ian Huang,49703.969999999994
185,Peter Lis,49703.969999999994
806,Jianguo Mahato,49703.969999999994
82,Gisela Morgan,49703.969999999994
936,Dariusz White,49703.969999999994
321,Amiyt Cai,49703.969999999994
973,Joanna Rowlands,49703.969999999994
148,Dariusz Avraham,49703.969999999994
583,Fernando Sikora,49703.969999999994
852,Masao Price,49703.969999999994
311,Isah Mikhaylov,49703.969999999994
552,Hiroshi Bakker,49703.969999999994
981,Caroline Adan,49703.969999999994
618,Jakub Petrov,49703.969999999994
426,Birgir Njoroge,49703.969999999994
140,Joanna Weber,49703.969999999994
206,Reiko Piotrowski,49703.969999999994
856,Arnar Muthoni,49703.969999999994
780,Alexey Ahmad,49692.16
116,Lei Maciejewski,49692.16
862,Yuval Nowicki,49692.16
164,Abubakar Oakley,49692.16
808,Suman Zhou,49692.16
495,Nittaya Khoza,49692.16
180,Anah Guerrero,49692.16
63,Gabra Jankowski,49692.16
372,Hauwa Okon,49692.16
889,Peter Audu,49692.16
428,Busisiwe Richter,49692.16
836,Bernd Prieto,49692.16
355,Kenneth Gumede,49692.16
157,Caroline Gunnarsson,49692.16
155,Kenneth Hartmann,49692.16
891,Kun Iglesias,49692.16
482,Rosa Martinez,49692.16
609,Chan Mohammed,49692.16
105,Yasuko Hernandez,49692.16
262,Darya Tanaka,49692.16
905,Sergio Gil,49692.16
301,Sibongile Parry,49692.16
703,Petrus Adri,49692.16
633,Stephen Mutua,49692.16
576,Mieko Bunma,49692.16
707,Jason Verhoeven,49692.16
549,Nancy Greenberg,49692.16
827,Marina Walter,49602.939999999995
177,Joyce Shimizu,49602.939999999995
58,Karolina Yao,49602.939999999995
92,Amnuai Frolova,49602.939999999995
329,Adamu Einarsson,49602.939999999995
460,Johanna Grabowski,49602.939999999995
766,Qing Rogers,49602.939999999995
538,Hanna Ono,49602.939999999995
883,Peng Radebe,49602.939999999995
972,Krishna Ojo,49602.939999999995
753,Bello Maciejewski,49602.939999999995
154,Igor Stepanov,49602.939999999995
616,Rosa Kowalski,49602.939999999995
982,Mikhail Feng,49602.939999999995
346,Haiyan Mutua,49602.939999999995
479,Evgeniy Okada,49602.939999999995
34,Rosa Yamamoto,49602.939999999995
426,Birgir Njoroge,49602.939999999995
288,Ryoko Mahato,49602.939999999995
348,Sombat Schwartz,49602.939999999995
565,Yoshimi Vermeulen,49602.939999999995
225,Mieko Rungrueang,49602.939999999995
42,Suman Baba,49602.939999999995
832,Tatyana Nguyen,49602.939999999995
753,Bello Maciejewski,49602.939999999995
254,Somkhit Kowalski,49602.939999999995
205,Christopher Oakley,49602.939999999995
933,Heike Fang,49602.939999999995
145,Nadezhda Alvarez,49602.939999999995
861,Juan Martinez,49602.939999999995
751,Jerzy Du-Plessis,49545.65
464,Krzysztof Luo,49545.65
453,Mercy Hendriks,49545.65
667,Lucia Richardson,49545.65
370,Hiroko Shapiro,49545.65
299,Prasit Gomez,49545.65
926,Manfred Jankowski,49545.65
5,Fatima Hughes,49545.65
541,Nadezhda Zulu,49545.65
797,Ian Huang,49545.65
650,Ilya Phillips,49545.65
257,Yusuf Zalewski,49545.65
638,Yhudah Majewski,49545.65
506,Santosh Gomez,49545.65
288,Ryoko Mahato,49545.65
320,Ning Singh,49545.65
892,Dennis Walczak,49545.65
962,Jean Sanz,49545.65
237,Elisabeth Price,49545.65
321,Amiyt Cai,49545.65
455,Yu Sombun,49545.65
27,Lyubov Isah,49545.65
785,Aliyu Juma,49545.65
35,Dinesh Kumar,49545.65
887,Muhammad Nkosi,49523.94
180,Anah Guerrero,49523.94
915,Kun Chided,49523.94
905,Sergio Gil,49523.94
894,Anil Suarez,49523.94
957,Heike Ibrahim,49523.94
530,Mo Rabiu,49523.94
835,Grace Kjartansson,49523.94
619,Sammy Li,49523.94
16,Lyubov Smoakley,49523.94
611,Fran Sakamoto,49523.94
414,Zainab Verhoeven,49523.94
468,Lyudmila Thongkham,49523.94
30,Chen Ortega,49523.94
770,Yong Yang,49523.94
90,Keiko Jin,49523.94
905,Sergio Gil,49523.94
232,Werner Ceng,49523.94
508,Xiaoli Witkowski,49523.94
21,Raj Smirnova,49523.94
798,Maria Feng,49523.94
164,Abubakar Oakley,49502.76
532,Urmila Cui,49502.76
81,Somphon Emmanuel,49502.76
101,Ewa Arai,49502.76
627,Isa Schmidt,49502.76
225,Mieko Rungrueang,49502.76
789,Tamar Suleiman,49502.76
823,Qing Isa,49502.76
352,Kamil Volkov,49502.76
675,Ming Tomaszewski,49502.76
887,Muhammad Nkosi,49502.76
783,Miriam Nakano,49502.76
704,Karin Gu,49502.76
840,Yong Fernandez,49502.76
227,Heinz Reyes,49502.76
673,Rita Cherinsuk,49502.76
739,Sawat Van-den-Berg,49502.76
262,Darya Tanaka,49502.76
210,Joan Inoue,49502.76
468,Lyudmila Thongkham,49502.76
323,Mpho Castro,49502.76
273,Artur Song,49457.189999999995
899,Latda Herbulot,49457.189999999995
167,Amnuai Fuchs,49457.189999999995
118,Sergey Wilk,49457.189999999995
486,Mukesh Baran,49457.189999999995
592,Chao Zwane,49457.189999999995
162,Sergio Abe,49457.189999999995
580,Luis Smirnova,49457.189999999995
251,Brigitte Mustapha,49457.189999999995
843,Ram Bitton,49457.189999999995
58,Karolina Yao,49457.189999999995
485,Sharon Ojo,49457.189999999995
18,Hideo Prins,49457.189999999995
257,Yusuf Zalewski,49457.189999999995
357,Hildur Saha,49457.189999999995
622,Zandile Omer,49457.189999999995
153,Shizuko Bauer,49457.189999999995
539,Yuval Zhang,49457.189999999995
705,Sunthon Rani,49457.189999999995
899,Latda Herbulot,49457.189999999995
78,Rakesh Bunmi,49457.189999999995
684,Eva Ibrahim,49457.189999999995
781,Claire Lange,49457.189999999995
114,Moses Michalski,49457.189999999995
259,Toshiko Hall,49447.47
812,Thawi Gumede,49447.47
685,Guy Vega,49447.47
404,Mohammad Baker,49447.47
499,Kabiru Kaur,49447.47
801,Pilar Williams,49447.47
654,Viktor Wekesa,49447.47
722,Ling Nel,49447.47
635,Somphon Ota,49447.47
369,Katsumi Igwe,49447.47
306,Fatima Bekher,49447.47
647,Suman Reyes,49447.47
646,Yael Smirnova,49447.47
686,Denis Smirnova,49447.47
801,Pilar Williams,49447.47
736,Yusuf Pan,49447.47
885,Janet Kuznetsov,49447.47
811,Yun Omondi,49447.47
962,Jean Sanz,49447.47
19,Prasit Ngubane,49447.47
711,Meiyr Guerrero,49447.47
781,Claire Lange,49447.47
696,Suman Thakur,49447.47
142,Mercy Saetang,49447.47
582,Dmitriy Helgason,49447.47
141,Jonathan Rungrueang,49447.47
396,Prasit Esteban,49447.47
722,Ling Nel,49447.47
413,Lyubov Rumbelow,49447.47
196,Viktor Govender,49447.47
971,Diego Oakley,49447.47
567,Masako Krause,49435.380000000005
680,Salisu Omar,49435.380000000005
647,Suman Reyes,49435.380000000005
204,Ming Bala,49435.380000000005
542,Andri Karanja,49435.380000000005
161,Yuval Medina,49435.380000000005
441,Jacobus Esteban,49435.380000000005
831,Jonathan Rodriguez,49435.380000000005
668,Lilian Rowlands,49435.380000000005
838,Hiroko Goto,49435.380000000005
929,Yahaya Taylor,49435.380000000005
854,Birgit Murakami,49435.380000000005
741,Jan Maciejewski,49435.380000000005
545,Yisrael Jackson,49435.380000000005
222,Tomiko Ntuli,49435.380000000005
989,Sushila Su,49435.380000000005
389,Atli Baran,49435.380000000005
742,Yoko Zakharova,49435.380000000005
691,Koshi Mahagna,49435.380000000005
74,Mahmood Pugh,49435.380000000005
677,Tomiko Kjartansson,49435.380000000005
197,Ramesh Chaichana,49435.380000000005
519,Leah Mazurek,49435.380000000005
217,Eva Prins,49435.380000000005
358,Somchit Rubio,49419.3
487,Karen Bowen,49419.3
669,Kasia Pawlak,49419.3
544,Maryam Wafula,49419.3
282,Barbara Smirnova,49419.3
140,Joanna Weber,49419.3
279,Marta Ouma,49419.3
667,Lucia Richardson,49419.3
620,Artyom Khatib,49419.3
508,Xiaoli Witkowski,49419.3
762,Sibongile Ostrowski,49419.3
503,Lukasz Saengthong,49419.3
642,Fiona Muhammed,49419.3
284,Samran Du-Plessis,49419.3
817,Denis Bailey,49419.3
341,Janet Ren,49419.3
70,Fatima Mkhize,49419.3
264,Nonhlanhla Ceng,49419.3
505,Laxmi Kowalczyk,49419.3
23,Shay Devi,49419.3
809,Maciej Shevchenko,49419.3
503,Lukasz Saengthong,49419.3
95,Raj Van-der-Heijden,49419.3
833,Johannes Peters,49419.3
511,Lyubov Santiago,49402.16
124,Hassan Atieno,49402.16
791,Michal Haruna,49402.16
952,Robert Cruz,49402.16
889,Peter Audu,49402.16
121,Hideo Khan,49402.16
956,Anita Sarkar,49402.16
141,Jonathan Rungrueang,49402.16
300,Andrey John,49402.16
374,Aisha Lavyan,49402.16
346,Haiyan Mutua,49402.16
516,Elizabeth Okoth,49402.16
839,Juan Ohana,49402.16
690,Sharon Behera,49402.16
899,Latda Herbulot,49402.16
434,Yan Goto,49402.16
555,Uwe Nikolaev,49402.16
141,Jonathan Rungrueang,49402.16
224,Jesus Tal,49402.16
222,Tomiko Ntuli,49402.16
757,Faith Sukkasem,49402.16
956,Anita Sarkar,49402.16
408,Haiyan Robinson,49359.7
357,Hildur Saha,49359.7
316,Bongani Baba,49359.7
670,Yan Verhoeven,49359.7
744,Gabra Saelim,49359.7
446,Maria Fang,49359.7
674,Sunday Mahagna,49359.7
237,Elisabeth Price,49359.7
403,Sam Cheng,49359.7
743,Mahmood Jakubowski,49359.7
56,Eunice Yu,49359.7
862,Yuval Nowicki,49359.7
449,George Hassan,49359.7
307,Mahmood Cheng,49359.7
496,Petra Hughes,49359.7
575,Nancy Thongdi,49359.7
768,Atli Mendoza,49359.7
515,Joyce Svoboda,49359.7
751,Jerzy Du-Plessis,49359.7
623,Ramesh Bauer,49359.7
424,Elke Gu,49359.7
107,Suman Akpan,49346.04
519,Leah Mazurek,49346.04
180,Anah Guerrero,49346.04
768,Atli Mendoza,49346.04
903,Gisela Hopkins,49346.04
547,Paulina Chebet,49346.04
594,Koshi Hussein,49346.04
270,Wilai Alvarez,49346.04
434,Yan Goto,49346.04
308,Edda Krawczyk,49346.04
263,Brigitte Saha,49346.04
362,Wanphen Saeli,49346.04
363,Sunil Ngobeni,49346.04
693,Shay Sah,49346.04
739,Sawat Van-den-Berg,49346.04
603,Robert Ber,49346.04
586,Fatima Bennett,49346.04
174,Andrew Hoekstra,49346.04
773,Ying Lu,49346.04
415,Jose-Manuel Okoro,49346.04
530,Mo Rabiu,49346.04
146,Wolfgang Peng,49298.600000000006
575,Nancy Thongdi,49298.600000000006
647,Suman Reyes,49298.600000000006
543,Masami Zaytseva,49298.600000000006
841,Tomiko Gao,49298.600000000006
248,Denis Sangthong,49298.600000000006
797,Ian Huang,49298.600000000006
26,Xiaoyan Powell,49298.600000000006
402,Lisa Achieng,49298.600000000006
728,Pieter Njeri,49298.600000000006
494,Nittaya Kowalski,49298.600000000006
804,Lilja Huang,49298.600000000006
126,Patricia Aliev,49298.600000000006
41,Gita Majewski,49298.600000000006
382,Yuval Hopkins,49298.600000000006
287,Miguel-Angel Petrova,49298.600000000006
817,Denis Bailey,49298.600000000006
815,Gunnar Chand,49298.600000000006
689,Mary Wei,49298.600000000006
930,Paul Gomez,49276.75
734,Aminu Hongthong,49276.75
869,Fatima Hassan,49276.75
452,Akira Yang,49276.75
816,Amnuai Du-Plessis,49276.75
278,Steve Van-Beek,49276.75
371,Paula Diaz,49276.75
338,Jerzy Van-Dam,49276.75
184,Javier Lu,49276.75
595,Xiaoping De-Groot,49276.75
968,Karen Nayak,49276.75
136,Emma Lavyan,49276.75
152,Anong Mthembu,49276.75
304,Sveinn Yang,49276.75
438,Sipho Kongkaeo,49276.75
443,Kristinn Muhammad,49276.75
731,Kai Zwane,49276.75
483,Ester Ansari,49276.75
125,Mohammad Mazibuko,49276.75
871,Gary Zhou,49269.45
903,Gisela Hopkins,49269.45
47,Usman Omondi,49269.45
328,Steve Nikolaeva,49269.45
411,Maria Ramos,49269.45
87,Irina Nayak,49269.45
520,Jose-Antonio Govender,49269.45
860,Mohammed Pavlov,49269.45
213,Wei Keller,49269.45
778,Somphon Jenkins,49269.45
812,Thawi Gumede,49269.45
745,Thawi Deng,49269.45
916,Mark Ceng,49269.45
76,Cheng Parker,49240.799999999996
924,Erla Sokolova,49240.799999999996
731,Kai Zwane,49240.799999999996
440,Manju Morgan,49240.799999999996
252,Nancy Willems,49240.799999999996
381,Santosh Hahn,49240.799999999996
505,Laxmi Kowalczyk,49240.799999999996
889,Peter Audu,49240.799999999996
975,Bunmi Griffiths,49240.799999999996
265,Katarzyna James,49240.799999999996
497,Ian Wilson,49240.799999999996
70,Fatima Mkhize,49240.799999999996
615,Jakub Garcia,49240.799999999996
30,Chen Ortega,49240.799999999996
588,Sommai Navarro,49240.799999999996
29,Suman Van-Dam,49240.799999999996
298,Eva Shemesh,49240.799999999996
773,Ying Lu,49240.799999999996
977,Aleksandra Bunmi,49240.799999999996
385,Ping Gao,49240.799999999996
750,Valentina Muthoni,49240.799999999996
218,Shigeru Shi,49240.799999999996
193,Katarzyna Alonso,49132.659999999996
685,Guy Vega,49132.659999999996
658,Andrea Smoakley,49132.659999999996
385,Ping Gao,49132.659999999996
301,Sibongile Parry,49132.659999999996
890,Rafael Wanjala,49132.659999999996
232,Werner Ceng,49132.659999999996
890,Rafael Wanjala,49132.659999999996
851,Xiang Parry,49132.659999999996
993,Eunice Schmitz,49132.659999999996
703,Petrus Adri,49132.659999999996
185,Peter Lis,49132.659999999996
688,Xin Sokolova,49132.659999999996
547,Paulina Chebet,49132.659999999996
758,Yelena Das,49132.659999999996
216,Ekaterina Zhu,49132.659999999996
199,Suman Wieczorek,49132.659999999996
721,Herbert Sah,49132.659999999996
50,Anton David,49132.659999999996
386,Miykhal Lal,49132.659999999996
514,Thomas Dauda,49132.659999999996
255,Maria-Pilar Mhlongo,49132.659999999996
194,Salisu Du-Plessis,49132.659999999996
229,Nittaya Walczak,49064.6
168,Yoko Kowalczyk,49064.6
454,Irina Aliev,49064.6
447,Amnuai Juma,49064.6
173,Thulani Begam,49064.6
385,Ping Gao,49064.6
834,Wei Martin,49064.6
324,Alan Garcia,49064.6
975,Bunmi Griffiths,49064.6
651,Daniel Sukkasem,49064.6
335,Jane Pillay,49064.6
406,Francisco-Javier Sekh,49064.6
496,Petra Hughes,49064.6
920,Fernando Musa,49064.6
520,Jose-Antonio Govender,49064.6
156,Vladimir Sakai,49058.56
944,Miykhal Saetang,49058.56
950,Eliyahu Lis,49058.56
406,Francisco-Javier Sekh,49058.56
684,Eva Ibrahim,49058.56
444,Dmitriy Moreno,49058.56
398,Masao Wairimu,49058.56
681,Shay Jiang,49058.56
728,Pieter Njeri,49058.56
760,Amiyt Mikhaylova,49058.56
412,Xiaoping Pillay,49058.56
226,Peng Herrmann,49058.56
21,Raj Smirnova,49058.56
211,Irina Dube,49058.56
418,Tomiko Zajac,49058.56
33,Erla Wafula,49058.56
730,Evgeniy Mhlongo,49058.56
825,Anong Dominguez,49058.56
135,Francis Michalak,49058.56
444,Dmitriy Moreno,49058.56
443,Kristinn Muhammad,49058.56
685,Guy Vega,49058.56
763,Sita Kariuki,49058.56
588,Sommai Navarro,49058.56
111,Svetlana Adri,49058.56
858,Caroline Jones,49058.56
281,Aliyu Jankowski,49058.56
586,Fatima Bennett,49043.16
964,Mohammed Simiyu,49043.16
512,Shigeru Hasna,49043.16
99,Meiyr Gomez,49043.16
975,Bunmi Griffiths,49043.16
421,Darya Lewis,49043.16
189,Nushi Garza,49043.16
714,Jakub Wairimu,49043.16
201,Ning Sakamoto,49043.16
988,Michiko Schmitt,49043.16
235,Koichi Zwane,49043.16
428,Busisiwe Richter,49043.16
55,Nadezhda Wambua,49043.16
399,Karen Fuchs,49013.549999999996
388,Mahmood Bala,49013.549999999996
101,Ewa Arai,49013.549999999996
383,Amnuai Saeli,49013.549999999996
604,Krishna Juma,49013.549999999996
127,Amnuai Chen,49013.549999999996
89,Brigitte Ngobeni,49013.549999999996
355,Kenneth Gumede,49013.549999999996
118,Sergey Wilk,49013.549999999996
173,Thulani Begam,49013.549999999996
974,Chan Shimizu,49013.549999999996
287,Miguel-Angel Petrova,49013.549999999996
265,Katarzyna James,49013.549999999996
663,Somsak Dijkstra,49013.549999999996
521,Sunthon Kuznetsov,49013.549999999996
660,Sam Shi,49013.549999999996
774,Susan Kumar,49013.549999999996
42,Suman Baba,49013.549999999996
625,Anan Herrera,49013.549999999996
887,Muhammad Nkosi,49013.549999999996
821,Irina Baker,49013.549999999996
793,Kiyoko Mendoza,49013.549999999996
517,Ruth Dudek,49013.549999999996
110,Ashok Hu,48962.76
455,Yu Sombun,48962.76
308,Edda Krawczyk,48962.76
240,Mpho Griffiths,48962.76
899,Latda Herbulot,48962.76
642,Fiona Muhammed,48962.76
80,Yahaya Ueda,48962.76
516,Elizabeth Okoth,48962.76
582,Dmitriy Helgason,48962.76
264,Nonhlanhla Ceng,48962.76
313,Somchai Baloyi,48962.76
875,Klaus Clarke,48962.76
367,Shizuko Sharma,48962.76
869,Fatima Hassan,48962.76
430,Karl Lee,48962.76
608,Carol Fujii,48962.76
201,Ning Sakamoto,48962.76
687,Blessing Fujii,48962.76
926,Manfred Jankowski,48962.76
446,Maria Fang,48962.76
594,Koshi Hussein,48962.76
621,Mohammed Maciejewski,48962.76
224,Jesus Tal,48932.63
173,Thulani Begam,48932.63
305,Uwe Kongkaeo,48932.63
269,Gareth Chmielewski,48932.63
395,Noriko Smits,48932.63
204,Ming Bala,48932.63
153,Shizuko Bauer,48932.63
861,Juan Martinez,48932.63
148,Dariusz Avraham,48932.63
547,Paulina Chebet,48932.63
93,Irina Wairimu,48932.63
88,Marina Vargas,48932.63
455,Yu Sombun,48932.63
143,Zhen Vazquez,48932.63
155,Kenneth Hartmann,48932.63
840,Yong Fernandez,48932.63
708,Werner Umar,48932.63
232,Werner Ceng,48932.63
910,Shigeru Khatoon,48932.63
799,Li Sato,48932.63
597,Alejandro Mitchell,48932.63
122,Grace Patel,48865.18
6,Qing Buthelezi,48865.18
416,Thabo Umaru,48865.18
259,Toshiko Hall,48865.18
160,Miyoko Juma,48865.18
210,Joan Inoue,48865.18
154,Igor Stepanov,48865.18
376,Lilja Maeda,48865.18
115,Ekaterina Castillo,48865.18
187,Jan Lopez,48865.18
784,Sawat Svoboda,48865.18
415,Jose-Manuel Okoro,48865.18
999,Philip Salazar,48865.18
420,Tebogo Van-den-Berg,48865.18
392,Linda Van-Dijk,48865.18
87,Irina Nayak,48865.18
424,Elke Gu,48865.18
217,Eva Prins,48865.18
78,Rakesh Bunmi,48865.18
127,Amnuai Chen,48824.64
191,Marta Ivanova,48824.64
3,Lalita Shehu,48824.64
954,Yong Cai,48824.64
374,Aisha Lavyan,48824.64
389,Atli Baran,48824.64
984,Edda Santiago,48824.64
546,Yoshiko Ram,48824.64
635,Somphon Ota,48824.64
256,Bernd Wood,48824.64
73,Katsumi Ndlovu,48824.64
685,Guy Vega,48824.64
23,Shay Devi,48824.64
665,Sri Omar,48824.64
870,Diego Nakajima,48824.64
396,Prasit Esteban,48824.64
424,Elke Gu,48824.64
422,Nobuko Kaur,48824.64
428,Busisiwe Richter,48824.64
310,Amnuai Radebe,48824.64
757,Faith Sukkasem,48824.64
926,Manfred Jankowski,48824.64
164,Abubakar Oakley,48824.64
172,Ekaterina Inoue,48809.67
400,Rita Gao,48809.67
319,Anil Wang,48809.67
40,Angela Rees,48809.67
124,Hassan Atieno,48809.67
358,Somchit Rubio,48809.67
816,Amnuai Du-Plessis,48809.67
254,Somkhit Kowalski,48809.67
257,Yusuf Zalewski,48809.67
188,Maryam Wafula,48809.67
995,Watsana Okafor,48809.67
869,Fatima Hassan,48809.67
602,Prasit Parker,48809.67
619,Sammy Li,48809.67
514,Thomas Dauda,48809.67
925,Isah Paswan,48809.67
510,Sushila Chukwu,48809.67
866,Nikita Powell,48809.67
866,Nikita Powell,48809.67
408,Haiyan Robinson,48809.67
59,Moshe Wu,48809.67
457,Anton Ward,48809.67
322,Yoko Mohammed,48809.67
428,Busisiwe Richter,48804.8
778,Somphon Jenkins,48804.8
352,Kamil Volkov,48804.8
441,Jacobus Esteban,48804.8
964,Mohammed Simiyu,48804.8
889,Peter Audu,48804.8
675,Ming Tomaszewski,48804.8
543,Masami Zaytseva,48804.8
549,Nancy Greenberg,48804.8
751,Jerzy Du-Plessis,48804.8
243,Carmen Wood,48804.8
485,Sharon Ojo,48804.8
756,Isa Lopez,48804.8
726,Raj Sadowski,48804.8
189,Nushi Garza,48804.8
539,Yuval Zhang,48804.8
814,Sunita Saengthong,48804.8
843,Ram Bitton,48804.8
20,Rita Yamaguchi,48804.8
382,Yuval Hopkins,48804.8
74,Mahmood Pugh,48804.8
343,Miriam Meng,48804.8
8,Yuriy Aminu,48804.8
103,Katsumi Isaac,48730.84
36,Somsak Maier,48730.84
166,Aminu Venter,48730.84
556,Moses Lavyan,48730.84
589,Thawi Mhlongo,48730.84
758,Yelena Das,48730.84
269,Gareth Chmielewski,48730.84
806,Jianguo Mahato,48730.84
53,Xolani Morozov,48730.84
386,Miykhal Lal,48730.84
798,Maria Feng,48730.84
312,Jane Matsumoto,48730.84
565,Yoshimi Vermeulen,48730.84
691,Koshi Mahagna,48730.84
137,Somkiat Ivanov,48730.84
896,Steven Turner,48730.84
911,Andrea Ohana,48730.84
709,Xiaoping Kimani,48713.31
711,Meiyr Guerrero,48713.31
174,Andrew Hoekstra,48713.31
201,Ning Sakamoto,48713.31
573,Nadezhda Das,48713.31
312,Jane Matsumoto,48713.31
844,Fatima Mutuku,48713.31
740,Paula Kubiak,48713.31
696,Suman Thakur,48713.31
740,Paula Kubiak,48713.31
765,Xiaoli Hauksson,48713.31
539,Yuval Zhang,48713.31
435,Hong Rubio,48713.31
594,Koshi Hussein,48713.31
51,Narong Mathebula,48606.83
208,Ying Michalak,48606.83
149,Anan King,48606.83
650,Ilya Phillips,48606.83
828,Ana-Maria Jenkins,48606.83
415,Jose-Manuel Okoro,48606.83
695,Birgir Blom,48606.83
726,Raj Sadowski,48606.83
565,Yoshimi Vermeulen,48606.83
42,Suman Baba,48606.83
112,Kseniya Vega,48606.83
294,Joanna White,48606.83
202,Santosh Bekher,48606.83
835,Grace Kjartansson,48606.83
350,Magda Hill,48606.83
963,Ramesh Audu,48606.83
286,Anna Lis,48606.83
895,Dorota Eliyahu,48606.83
983,Aleksander Kobayashi,48606.83
748,Takako Mhamid,48606.83
303,Sunil Santiago,48606.83
740,Paula Kubiak,48606.83
122,Grace Patel,48600.32
264,Nonhlanhla Ceng,48600.32
78,Rakesh Bunmi,48600.32
792,Sunita Eze,48600.32
808,Suman Zhou,48600.32
131,Sombun Torres,48600.32
552,Hiroshi Bakker,48600.32
467,Carlos Garza,48600.32
253,Iwona Elbaz,48600.32
323,Mpho Castro,48600.32
419,Jane Fukuda,48600.32
55,Nadezhda Wambua,48600.32
862,Yuval Nowicki,48600.32
965,Yoshiko Malkah,48600.32
549,Nancy Greenberg,48600.32
698,Min Peretz,48600.32
656,Manuel Ding,48600.32
448,Hiromi Adamu,48600.32
724,Karin Biswas,48600.32
8,Yuriy Aminu,48600.32
385,Ping Gao,48600.32
459,Kiyoko Scott,48600.32
183,Christian Goldstein,48600.32
746,Usman De-Bruijn,48589.52
746,Usman De-Bruijn,48589.52
946,Yong Clark,48589.52
370,Hiroko Shapiro,48589.52
910,Shigeru Khatoon,48589.52
336,Ilya Garcia,48589.52
242,Anong Bunma,48589.52
668,Lilian Rowlands,48589.52
175,Wanchai Wangui,48589.52
867,Jianjun Ragnarsson,48589.52
774,Susan Kumar,48589.52
282,Barbara Smirnova,48589.52
227,Heinz Reyes,48589.52
558,Charoen Kaur,48589.52
330,Hong Powell,48589.52
595,Xiaoping De-Groot,48589.52
767,Rut Hongthong,48589.52
3,Lalita Shehu,48589.52
320,Ning Singh,48589.52
402,Lisa Achieng,48589.52
247,Usman Schneider,48589.52
523,Carmen Marciniak,48589.52
797,Ian Huang,48589.52
457,Anton Ward,48589.52
780,Alexey Ahmad,48589.52
128,Julie Visser,48589.52
136,Emma Lavyan,48561.35
804,Lilja Huang,48561.35
372,Hauwa Okon,48561.35
966,Hui Usman,48561.35
87,Irina Nayak,48561.35
709,Xiaoping Kimani,48561.35
536,Adiy Janssen,48561.35
77,Lalita Hasna,48561.35
901,Thawi Piotrowski,48561.35
995,Watsana Okafor,48561.35
866,Nikita Powell,48561.35
508,Xiaoli Witkowski,48561.35
278,Steve Van-Beek,48561.35
743,Mahmood Jakubowski,48561.35
717,Karen Allen,48561.35
287,Miguel-Angel Petrova,48561.35
556,Moses Lavyan,48561.35
406,Francisco-Javier Sekh,48561.35
934,Lilian Koech,48561.35
552,Hiroshi Bakker,48561.35
475,John Hussein,48561.35
806,Jianguo Mahato,48561.35
392,Linda Van-Dijk,48561.35
324,Alan Garcia,48561.35
722,Ling Nel,48561.35
827,Marina Walter,48555.399999999994
617,Mo Meyer,48555.399999999994
940,Erla Mthethwa,48555.399999999994
396,Prasit Esteban,48555.399999999994
932,Iwona Tshabalala,48555.399999999994
914,Koichi Mitchell,48555.399999999994
533,Avraham Smirnova,48555.399999999994
674,Sunday Mahagna,48555.399999999994
723,Sibongile Baloyi,48555.399999999994
708,Werner Umar,48555.399999999994
115,Ekaterina Castillo,48555.399999999994
951,Xiaoping Singh,48555.399999999994
670,Yan Verhoeven,48555.399999999994
550,Samran Sekh,48555.399999999994
855,Kun Mulder,48555.399999999994
169,Patrick Ngcobo,48555.399999999994
373,Lijun Greenberg,48555.399999999994
605,Michael Dumont,48540.16
319,Anil Wang,48540.16
288,Ryoko Mahato,48540.16
974,Chan Shimizu,48540.16
71,Frank Avraham,48540.16
39,Martha Kibet,48540.16
703,Petrus Adri,48540.16
358,Somchit Rubio,48540.16
342,Xiang Yao,48540.16
422,Nobuko Kaur,48540.16
822,Pedro Wekesa,48540.16
692,Francisco-Javier Walters,48540.16
411,Maria Ramos,48540.16
186,Yasuo Okoro,48540.16
688,Xin Sokolova,48540.16
85,Haruna Haraldsson,48540.16
558,Charoen Kaur,48540.16
170,Darya Maluleke,48540.16
38,Miguel-Angel Van-der-Linden,48540.16
416,Thabo Umaru,48540.16
515,Joyce Svoboda,48540.16
889,Peter Audu,48540.16
263,Brigitte Saha,48540.16
903,Gisela Hopkins,48540.16
27,Lyubov Isah,48540.16
474,Ana Aliyu,48540.16
508,Xiaoli Witkowski,48540.16
108,Johanna Okon,48540.16
31,Vinod Herbulot,48540.16
932,Iwona Tshabalala,48519.91
322,Yoko Mohammed,48519.91
258,Miriam Ortiz,48519.91
100,Hong Hasna,48519.91
891,Kun Iglesias,48519.91
65,Shizuko Han,48519.91
369,Katsumi Igwe,48519.91
