idVendedor,nomeVendedor,valor
66,Helmut Van-Beek,40947.42
8,Lakshmi Wright,40947.42
146,Ping Onyango,40947.42
79,Mikhail Nikolaev,40947.42
70,Karolina Edwards,40933.420000000006
133,Ana Phillips,40933.420000000006
111,Martha Vasilev,40933.420000000006
59,Barbara Kimura,40933.420000000006
87,Kjartan Mwangi,40933.420000000006
109,Sunday Richter,40933.420000000006
13,Andrew Kowalski,40933.420000000006
104,Chan Sasaki,40933.420000000006
60,Abubakar Popov,40933.420000000006
24,Horst Moreno,40933.420000000006
33,Lijun Kumar,40933.420000000006
19,Mercy Janssen,40933.420000000006
129,Mali Blom,40933.420000000006
31,Christa Yuan,40933.420000000006
144,Pablo Zoabi,40933.420000000006
36,Lihua Kamau,40933.420000000006
122,Mitsuo Rumbelow,40909
28,Marina Goto,40909
115,Jose Das,40909
52,Natalya Sah,40909
20,Yael Hernandez,40909
98,Bjarni Fujita,40909
5,Joyce Baker,40909
97,Min Molefe,40909
85,Suman Mbatha,40909
101,Yahaya Su,40909
96,Dariusz Vazquez,40909
123,Victor Sulaiman,40909
67,Karen Patil,40909
19,Mercy Janssen,40909
35,Zandile Lavyan,40909
133,Ana Phillips,40909
84,Janet Lee,40909
19,Mercy Janssen,40909
21,Hisako Iglesias,40909
18,Gisela Chukwu,40909
75,Tebogo Kim,40909
10,Alan Allen,40909
24,Horst Moreno,40909
134,Yhudiyt Williams,40909
119,Lan Hoekstra,40909
10,Alan Allen,40909
143,Heinz Lis,40888.909999999996
54,Jianjun Coetzee,40888.909999999996
39,Ping Reyes,40888.909999999996
102,Nancy Shevchenko,40888.909999999996
39,Ping Reyes,40888.909999999996
10,Alan Allen,40888.909999999996
62,Xiaoyan Suzuki,40888.909999999996
44,Adiy Lang,40888.909999999996
18,Gisela Chukwu,40888.909999999996
39,Ping Reyes,40888.909999999996
92,Karen Ali,40888.909999999996
49,Rajesh Jimenez,40888.909999999996
4,Ragnar Haraldsson,40888.909999999996
105,Yue Mahagna,40888.909999999996
115,Jose Das,40888.909999999996
11,Irina Okon,40883.04
2,Wanphen Okada,40883.04
65,Fumiko De-Groot,40883.04
133,Ana Phillips,40883.04
11,Irina Okon,40883.04
94,Karl-Heinz Nikolaev,40883.04
59,Barbara Kimura,40883.04
142,Hong Barasa,40883.04
101,Yahaya Su,40883.04
127,Michal Makarov,40883.04
39,Ping Reyes,40883.04
86,Rosa Sitwat,40883.04
147,Li Hughes,40883.04
145,Urai Andreev,40883.04
93,Dieter Paswan,40847.909999999996
113,Alexander Santos,40847.909999999996
46,Mitsuo Nel,40847.909999999996
119,Lan Hoekstra,40847.909999999996
108,Jianguo Lehmann,40847.909999999996
62,Xiaoyan Suzuki,40847.909999999996
128,Lyubov Molina,40847.909999999996
109,Sunday Richter,40847.909999999996
25,Gisela Umar,40847.909999999996
127,Michal Makarov,40847.909999999996
26,Uriy Rowlands,40847.909999999996
73,Joyce Chmielewski,40847.909999999996
95,Yael Smee,40847.909999999996
139,Nonhlanhla Dijkstra,40847.909999999996
23,Anton Buthelezi,40847.909999999996
51,Rajendra Lal,40847.909999999996
46,Mitsuo Nel,40847.909999999996
63,Sombun Schmid,40847.909999999996
134,Yhudiyt Williams,40847.909999999996
41,Qing Nakano,40847.909999999996
104,Chan Sasaki,40847.909999999996
4,Ragnar Haraldsson,40847.909999999996
112,Tatyana Van-Beek,40847.909999999996
125,Jianguo Cruz,40847.909999999996
10,Alan Allen,40847.909999999996
100,Carmen Wagner,40818.56
29,Jose-Manuel Pawlak,40818.56
65,Fumiko De-Groot,40818.56
41,Qing Nakano,40818.56
84,Janet Lee,40818.56
101,Yahaya Su,40818.56
125,Jianguo Cruz,40818.56
6,Matt Fujii,40818.56
49,Rajesh Jimenez,40818.56
119,Lan Hoekstra,40818.56
48,Mahmood Li,40818.56
24,Horst Moreno,40818.56
103,Irina Maluleke,40818.56
33,Lijun Kumar,40818.56
7,Peng Omar,40818.56
129,Mali Blom,40818.56
30,Ravi Rani,40818.56
27,Vijay Gomez,40818.56
54,Jianjun Coetzee,40818.56
83,Liping Suzuki,40818.56
72,Mary Thompson,40818.56
41,Qing Nakano,40818.56
25,Gisela Umar,40815.659999999996
113,Alexander Santos,40815.659999999996
70,Karolina Edwards,40815.659999999996
116,Johan Sitwat,40815.659999999996
118,Muhammed Molefe,40815.659999999996
143,Heinz Lis,40815.659999999996
125,Jianguo Cruz,40815.659999999996
134,Yhudiyt Williams,40815.659999999996
135,Pilar Jansen,40815.659999999996
60,Abubakar Popov,40815.659999999996
123,Victor Sulaiman,40810.48
38,Ling Dlamini,40810.48
91,Janusz Young,40810.48
83,Liping Suzuki,40810.48
89,Winai Njoroge,40810.48
33,Lijun Kumar,40810.48
27,Vijay Gomez,40810.48
14,Rajendra Tian,40810.48
93,Dieter Paswan,40810.48
89,Winai Njoroge,40810.48
62,Xiaoyan Suzuki,40810.48
148,Meiyr Green,40810.48
102,Nancy Shevchenko,40810.48
102,Nancy Shevchenko,40810.48
87,Kjartan Mwangi,40810.48
134,Yhudiyt Williams,40810.48
145,Urai Andreev,40810.48
24,Horst Moreno,40810.48
98,Bjarni Fujita,40810.48
74,Joyce Mahato,40810.48
28,Marina Goto,40810.48
120,Chen John,40810.48
24,Horst Moreno,40810.48
44,Adiy Lang,40810.48
41,Qing Nakano,40802.299999999996
1,Esther Chided,40802.299999999996
107,Asha Ostrowski,40802.299999999996
142,Hong Barasa,40802.299999999996
108,Jianguo Lehmann,40802.299999999996
29,Jose-Manuel Pawlak,40802.299999999996
84,Janet Lee,40802.299999999996
120,Chen John,40802.299999999996
112,Tatyana Van-Beek,40802.299999999996
85,Suman Mbatha,40802.299999999996
134,Yhudiyt Williams,40781.71
117,Pushpa Lawal,40781.71
62,Xiaoyan Suzuki,40781.71
123,Victor Sulaiman,40781.71
51,Rajendra Lal,40781.71
92,Karen Ali,40781.71
134,Yhudiyt Williams,40781.71
57,Tadashi Gumede,40781.71
14,Rajendra Tian,40781.71
119,Lan Hoekstra,40781.71
24,Horst Moreno,40781.71
44,Adiy Lang,40781.71
150,Asha Ngubane,40781.71
3,Frank Mahagna,40781.71
30,Ravi Rani,40781.71
149,Eunice Powell,40781.71
119,Lan Hoekstra,40781.71
94,Karl-Heinz Nikolaev,40781.71
56,Fran Mthembu,40781.71
8,Lakshmi Wright,40781.71
106,Somkhit Shemesh,40781.71
137,Maciej Endo,40781.71
86,Rosa Sitwat,40780.49
119,Lan Hoekstra,40780.49
32,Watsana Smits,40780.49
9,Francisca Wen,40780.49
86,Rosa Sitwat,40780.49
77,Sarah Kowalczyk,40780.49
33,Lijun Kumar,40780.49
50,Hadiza Schmidt,40780.49
95,Yael Smee,40780.49
126,Ana Roberts,40780.49
123,Victor Sulaiman,40780.49
26,Uriy Rowlands,40780.49
39,Ping Reyes,40780.49
9,Francisca Wen,40780.49
74,Joyce Mahato,40780.49
87,Kjartan Mwangi,40780.49
100,Carmen Wagner,40780.49
22,Isabel Sakamoto,40780.49
48,Mahmood Li,40780.49
97,Min Molefe,40780.49
8,Lakshmi Wright,40780.49
85,Suman Mbatha,40780.49
36,Lihua Kamau,40764.12
82,Hiroshi Morozova,40764.12
13,Andrew Kowalski,40764.12
22,Isabel Sakamoto,40764.12
88,Suphaphon Aminu,40764.12
107,Asha Ostrowski,40764.12
100,Carmen Wagner,40764.12
80,Karolina Mondal,40764.12
140,David Venter,40764.12
136,Zandile Atieno,40764.12
5,Joyce Baker,40764.12
96,Dariusz Vazquez,40764.12
109,Sunday Richter,40764.12
115,Jose Das,40764.12
138,Andrey Pfeiffer,40764.12
36,Lihua Kamau,40764.12
141,Yhudiyt Kozlova,40764.12
102,Nancy Shevchenko,40764.12
42,Lukasz Ikeda,40764.12
120,Chen John,40764.12
8,Lakshmi Wright,40761.36
25,Gisela Umar,40761.36
136,Zandile Atieno,40761.36
140,David Venter,40761.36
64,Ming Gil,40761.36
36,Lihua Kamau,40761.36
126,Ana Roberts,40761.36
58,Justyna Nikolaev,40730.76
112,Tatyana Van-Beek,40730.76
79,Mikhail Nikolaev,40730.76
123,Victor Sulaiman,40730.76
142,Hong Barasa,40730.76
87,Kjartan Mwangi,40730.76
114,Esther Hassan,40730.76
104,Chan Sasaki,40715.1
62,Xiaoyan Suzuki,40715.1
70,Karolina Edwards,40715.1
80,Karolina Mondal,40715.1
122,Mitsuo Rumbelow,40715.1
9,Francisca Wen,40715.1
27,Vijay Gomez,40715.1
77,Sarah Kowalczyk,40715.1
127,Michal Makarov,40715.1
113,Alexander Santos,40715.1
89,Winai Njoroge,40715.1
116,Johan Sitwat,40715.1
96,Dariusz Vazquez,40715.1
79,Mikhail Nikolaev,40715.1
67,Karen Patil,40715.1
6,Matt Fujii,40715.1
90,Vijay Pietrzak,40715.1
45,Andrzej Smoakley,40715.1
71,Xiaoyan Mishra,40715.1
78,Manuel Schmid,40700.85
95,Yael Smee,40700.85
28,Marina Goto,40700.85
106,Somkhit Shemesh,40700.85
148,Meiyr Green,40700.85
95,Yael Smee,40700.85
4,Ragnar Haraldsson,40700.85
106,Somkhit Shemesh,40700.85
105,Yue Mahagna,40700.85
41,Qing Nakano,40700.85
144,Pablo Zoabi,40700.85
16,Aleksandr Wairimu,40700.85
89,Winai Njoroge,40700.85
83,Liping Suzuki,40700.85
12,Olga Zakharova,40700.85
2,Wanphen Okada,40700.85
97,Min Molefe,40700.85
91,Janusz Young,40700.85
140,David Venter,40700.85
31,Christa Yuan,40700.85
121,Edda Davies,40700.85
74,Joyce Mahato,40687.2
45,Andrzej Smoakley,40687.2
120,Chen John,40687.2
105,Yue Mahagna,40687.2
54,Jianjun Coetzee,40687.2
108,Jianguo Lehmann,40687.2
125,Jianguo Cruz,40687.2
52,Natalya Sah,40687.2
51,Rajendra Lal,40687.2
55,Johanna Begum,40687.2
78,Manuel Schmid,40687.2
41,Qing Nakano,40687.2
145,Urai Andreev,40687.2
79,Mikhail Nikolaev,40687.2
4,Ragnar Haraldsson,40687.2
121,Edda Davies,40687.2
119,Lan Hoekstra,40687.2
7,Peng Omar,40687.2
18,Gisela Chukwu,40626.619999999995
116,Johan Sitwat,40626.619999999995
29,Jose-Manuel Pawlak,40626.619999999995
49,Rajesh Jimenez,40626.619999999995
58,Justyna Nikolaev,40626.619999999995
106,Somkhit Shemesh,40626.619999999995
132,Radha Collins,40626.619999999995
92,Karen Ali,40626.619999999995
130,Marina Wojciechowski,40626.619999999995
74,Joyce Mahato,40626.619999999995
18,Gisela Chukwu,40626.619999999995
88,Suphaphon Aminu,40626.619999999995
48,Mahmood Li,40626.619999999995
68,Miykhal Novikov,40626.619999999995
145,Urai Andreev,40626.619999999995
40,Renate Yoshida,40626.619999999995
132,Radha Collins,40626.619999999995
2,Wanphen Okada,40626.619999999995
41,Qing Nakano,40626.619999999995
24,Horst Moreno,40563.009999999995
119,Lan Hoekstra,40563.009999999995
124,Alyona Yahaya,40563.009999999995
78,Manuel Schmid,40563.009999999995
25,Gisela Umar,40563.009999999995
35,Zandile Lavyan,40563.009999999995
60,Abubakar Popov,40563.009999999995
39,Ping Reyes,40563.009999999995
91,Janusz Young,40563.009999999995
45,Andrzej Smoakley,40563.009999999995
17,Somphong Kowalczyk,40563.009999999995
18,Gisela Chukwu,40563.009999999995
79,Mikhail Nikolaev,40563.009999999995
78,Manuel Schmid,40563.009999999995
82,Hiroshi Morozova,40563.009999999995
19,Mercy Janssen,40563.009999999995
97,Min Molefe,40563.009999999995
104,Chan Sasaki,40563.009999999995
40,Renate Yoshida,40563.009999999995
84,Janet Lee,40457.450000000004
6,Matt Fujii,40457.450000000004
104,Chan Sasaki,40457.450000000004
108,Jianguo Lehmann,40457.450000000004
112,Tatyana Van-Beek,40457.450000000004
56,Fran Mthembu,40457.450000000004
125,Jianguo Cruz,40457.450000000004
112,Tatyana Van-Beek,40457.450000000004
146,Ping Onyango,40457.450000000004
99,Mikhail Yakovleva,40457.450000000004
127,Michal Makarov,40457.450000000004
12,Olga Zakharova,40457.450000000004
47,Krzysztof Ishii,40457.450000000004
16,Aleksandr Wairimu,40457.450000000004
7,Peng Omar,40423.68
1,Esther Chided,40423.68
96,Dariusz Vazquez,40423.68
103,Irina Maluleke,40423.68
76,Lilian Mondal,40423.68
24,Horst Moreno,40423.68
139,Nonhlanhla Dijkstra,40423.68
9,Francisca Wen,40423.68
5,Joyce Baker,40423.68
36,Lihua Kamau,40423.68
26,Uriy Rowlands,40423.68
145,Urai Andreev,40423.68
20,Yael Hernandez,40423.68
137,Maciej Endo,40423.68
117,Pushpa Lawal,40423.68
90,Vijay Pietrzak,40394.88
59,Barbara Kimura,40394.88
9,Francisca Wen,40394.88
97,Min Molefe,40394.88
111,Martha Vasilev,40394.88
47,Krzysztof Ishii,40394.88
122,Mitsuo Rumbelow,40394.88
68,Miykhal Novikov,40394.88
26,Uriy Rowlands,40394.88
81,Ngozi Qiu,40394.88
122,Mitsuo Rumbelow,40394.88
125,Jianguo Cruz,40394.88
93,Dieter Paswan,40394.88
141,Yhudiyt Kozlova,40394.88
97,Min Molefe,40394.88
35,Zandile Lavyan,40394.88
23,Anton Buthelezi,40394.88
85,Suman Mbatha,40394.88
29,Jose-Manuel Pawlak,40394.88
91,Janusz Young,40364.1
47,Krzysztof Ishii,40364.1
81,Ngozi Qiu,40364.1
118,Muhammed Molefe,40364.1
117,Pushpa Lawal,40364.1
43,Keiko Bala,40364.1
55,Johanna Begum,40364.1
68,Miykhal Novikov,40364.1
10,Alan Allen,40364.1
52,Natalya Sah,40364.1
140,David Venter,40364.1
18,Gisela Chukwu,40364.1
141,Yhudiyt Kozlova,40364.1
131,Purity Sato,40364.1
71,Xiaoyan Mishra,40364.1
54,Jianjun Coetzee,40364.1
127,Michal Makarov,40361.28
55,Johanna Begum,40361.28
58,Justyna Nikolaev,40361.28
90,Vijay Pietrzak,40361.28
110,Isa Khoza,40361.28
113,Alexander Santos,40361.28
133,Ana Phillips,40361.28
135,Pilar Jansen,40361.28
14,Rajendra Tian,40361.28
86,Rosa Sitwat,40361.28
138,Andrey Pfeiffer,40361.28
140,David Venter,40361.28
129,Mali Blom,40361.28
108,Jianguo Lehmann,40361.28
90,Vijay Pietrzak,40361.28
97,Min Molefe,40361.28
90,Vijay Pietrzak,40361.28
50,Hadiza Schmidt,40361.28
108,Jianguo Lehmann,40361.28
5,Joyce Baker,40361.28
39,Ping Reyes,40361.28
4,Ragnar Haraldsson,40361.28
138,Andrey Pfeiffer,40361.28
84,Janet Lee,40361.28
52,Natalya Sah,40361.28
1,Esther Chided,40361.28
41,Qing Nakano,40361.28
62,Xiaoyan Suzuki,40352.840000000004
56,Fran Mthembu,40352.840000000004
25,Gisela Umar,40352.840000000004
101,Yahaya Su,40352.840000000004
55,Johanna Begum,40352.840000000004
98,Bjarni Fujita,40352.840000000004
35,Zandile Lavyan,40352.840000000004
143,Heinz Lis,40352.840000000004
66,Helmut Van-Beek,40352.840000000004
98,Bjarni Fujita,40352.840000000004
102,Nancy Shevchenko,40352.840000000004
69,Richard Sanchez,40352.840000000004
80,Karolina Mondal,40352.840000000004
143,Heinz Lis,40352.840000000004
60,Abubakar Popov,40352.840000000004
29,Jose-Manuel Pawlak,40352.840000000004
110,Isa Khoza,40352.840000000004
122,Mitsuo Rumbelow,40352.840000000004
32,Watsana Smits,40280.68
42,Lukasz Ikeda,40280.68
104,Chan Sasaki,40280.68
53,Susanne Vaknin,40280.68
77,Sarah Kowalczyk,40280.68
66,Helmut Van-Beek,40280.68
147,Li Hughes,40280.68
66,Helmut Van-Beek,40280.68
87,Kjartan Mwangi,40280.68
134,Yhudiyt Williams,40280.68
129,Mali Blom,40280.68
22,Isabel Sakamoto,40280.68
124,Alyona Yahaya,40280.68
134,Yhudiyt Williams,40280.68
136,Zandile Atieno,40280.68
71,Xiaoyan Mishra,40280.68
87,Kjartan Mwangi,40280.68
39,Ping Reyes,40280.68
16,Aleksandr Wairimu,40280.68
141,Yhudiyt Kozlova,40280.68
122,Mitsuo Rumbelow,40280.68
122,Mitsuo Rumbelow,40280.68
108,Jianguo Lehmann,40280.68
142,Hong Barasa,40280.68
69,Richard Sanchez,40280.68
78,Manuel Schmid,40280.68
75,Tebogo Kim,40280.68
37,Sunday Cano,40280.68
4,Ragnar Haraldsson,40280.68
79,Mikhail Nikolaev,40273.5
2,Wanphen Okada,40273.5
6,Matt Fujii,40273.5
16,Aleksandr Wairimu,40273.5
90,Vijay Pietrzak,40273.5
99,Mikhail Yakovleva,40273.5
143,Heinz Lis,40273.5
106,Somkhit Shemesh,40273.5
146,Ping Onyango,40273.5
83,Liping Suzuki,40273.5
79,Mikhail Nikolaev,40273.5
133,Ana Phillips,40273.5
83,Liping Suzuki,40273.5
48,Mahmood Li,40273.5
116,Johan Sitwat,40273.5
42,Lukasz Ikeda,40273.5
85,Suman Mbatha,40273.5
3,Frank Mahagna,40273.5
115,Jose Das,40273.5
68,Miykhal Novikov,40273.5
106,Somkhit Shemesh,40273.5
60,Abubakar Popov,40273.5
135,Pilar Jansen,40273.5
55,Johanna Begum,40262.71
51,Rajendra Lal,40262.71
45,Andrzej Smoakley,40262.71
14,Rajendra Tian,40262.71
113,Alexander Santos,40262.71
61,Ester Ngobeni,40262.71
68,Miykhal Novikov,40262.71
90,Vijay Pietrzak,40262.71
76,Lilian Mondal,40262.71
53,Susanne Vaknin,40262.71
106,Somkhit Shemesh,40262.71
97,Min Molefe,40262.71
41,Qing Nakano,40262.71
42,Lukasz Ikeda,40262.71
64,Ming Gil,40262.71
100,Carmen Wagner,40262.71
78,Manuel Schmid,40262.71
58,Justyna Nikolaev,40262.71
17,Somphong Kowalczyk,40262.71
114,Esther Hassan,40262.71
100,Carmen Wagner,40247.14
86,Rosa Sitwat,40247.14
60,Abubakar Popov,40247.14
129,Mali Blom,40247.14
143,Heinz Lis,40247.14
83,Liping Suzuki,40247.14
43,Keiko Bala,40247.14
60,Abubakar Popov,40247.14
129,Mali Blom,40247.14
92,Karen Ali,40247.14
127,Michal Makarov,40247.14
141,Yhudiyt Kozlova,40247.14
90,Vijay Pietrzak,40247.14
94,Karl-Heinz Nikolaev,40247.14
96,Dariusz Vazquez,40247.14
117,Pushpa Lawal,40247.14
18,Gisela Chukwu,40247.14
149,Eunice Powell,40247.14
138,Andrey Pfeiffer,40247.14
27,Vijay Gomez,40247.14
9,Francisca Wen,40247.14
9,Francisca Wen,40247.14
7,Peng Omar,40247.14
109,Sunday Richter,40241.43
102,Nancy Shevchenko,40241.43
144,Pablo Zoabi,40241.43
29,Jose-Manuel Pawlak,40241.43
7,Peng Omar,40241.43
37,Sunday Cano,40241.43
55,Johanna Begum,40241.43
150,Asha Ngubane,40241.43
110,Isa Khoza,40241.43
149,Eunice Powell,40241.43
47,Krzysztof Ishii,40241.43
82,Hiroshi Morozova,40241.43
118,Muhammed Molefe,40241.43
42,Lukasz Ikeda,40241.43
85,Suman Mbatha,40241.43
112,Tatyana Van-Beek,40241.43
107,Asha Ostrowski,40241.43
146,Ping Onyango,40241.43
21,Hisako Iglesias,40227.75
2,Wanphen Okada,40227.75
120,Chen John,40227.75
140,David Venter,40227.75
13,Andrew Kowalski,40227.75
69,Richard Sanchez,40227.75
19,Mercy Janssen,40227.75
106,Somkhit Shemesh,40227.75
138,Andrey Pfeiffer,40227.75
17,Somphong Kowalczyk,40227.75
43,Keiko Bala,40227.75
110,Isa Khoza,40227.75
141,Yhudiyt Kozlova,40227.75
87,Kjartan Mwangi,40227.75
9,Francisca Wen,40227.75
69,Richard Sanchez,40227.75
81,Ngozi Qiu,40227.75
127,Michal Makarov,40219.409999999996
9,Francisca Wen,40219.409999999996
66,Helmut Van-Beek,40219.409999999996
105,Yue Mahagna,40219.409999999996
48,Mahmood Li,40219.409999999996
71,Xiaoyan Mishra,40219.409999999996
128,Lyubov Molina,40219.409999999996
109,Sunday Richter,40219.409999999996
26,Uriy Rowlands,40219.409999999996
121,Edda Davies,40219.409999999996
120,Chen John,40219.409999999996
140,David Venter,40219.409999999996
57,Tadashi Gumede,40219.409999999996
54,Jianjun Coetzee,40219.409999999996
43,Keiko Bala,40219.409999999996
142,Hong Barasa,40219.409999999996
144,Pablo Zoabi,40219.409999999996
7,Peng Omar,40219.409999999996
40,Renate Yoshida,40219.409999999996
33,Lijun Kumar,40219.409999999996
119,Lan Hoekstra,40219.409999999996
117,Pushpa Lawal,40219.409999999996
138,Andrey Pfeiffer,40219.409999999996
10,Alan Allen,40219.409999999996
133,Ana Phillips,40219.409999999996
43,Keiko Bala,40219.409999999996
83,Liping Suzuki,40218.6
111,Martha Vasilev,40218.6
91,Janusz Young,40218.6
135,Pilar Jansen,40218.6
146,Ping Onyango,40218.6
142,Hong Barasa,40218.6
44,Adiy Lang,40218.6
23,Anton Buthelezi,40218.6
118,Muhammed Molefe,40218.6
59,Barbara Kimura,40218.6
115,Jose Das,40218.6
105,Yue Mahagna,40218.6
101,Yahaya Su,40218.6
66,Helmut Van-Beek,40218.6
7,Peng Omar,40218.6
33,Lijun Kumar,40218.6
53,Susanne Vaknin,40218.6
97,Min Molefe,40218.6
70,Karolina Edwards,40218.6
33,Lijun Kumar,40218.6
79,Mikhail Nikolaev,40218.6
16,Aleksandr Wairimu,40218.6
83,Liping Suzuki,40218.6
66,Helmut Van-Beek,40218.6
38,Ling Dlamini,40218.6
18,Gisela Chukwu,40213.32
39,Ping Reyes,40213.32
65,Fumiko De-Groot,40213.32
89,Winai Njoroge,40213.32
62,Xiaoyan Suzuki,40213.32
68,Miykhal Novikov,40213.32
11,Irina Okon,40213.32
9,Francisca Wen,40213.32
51,Rajendra Lal,40213.32
89,Winai Njoroge,40213.32
126,Ana Roberts,40213.32
107,Asha Ostrowski,40213.32
100,Carmen Wagner,40213.32
22,Isabel Sakamoto,40213.32
56,Fran Mthembu,40213.32
86,Rosa Sitwat,40213.32
20,Yael Hernandez,40213.32
102,Nancy Shevchenko,40213.32
110,Isa Khoza,40213.32
111,Martha Vasilev,40197.32
109,Sunday Richter,40197.32
67,Karen Patil,40197.32
26,Uriy Rowlands,40197.32
40,Renate Yoshida,40197.32
129,Mali Blom,40197.32
87,Kjartan Mwangi,40197.32
9,Francisca Wen,40197.32
17,Somphong Kowalczyk,40197.32
119,Lan Hoekstra,40197.32
105,Yue Mahagna,40197.32
111,Martha Vasilev,40197.32
90,Vijay Pietrzak,40197.32
132,Radha Collins,40197.32
102,Nancy Shevchenko,40197.32
130,Marina Wojciechowski,40197.32
54,Jianjun Coetzee,40197.32
63,Sombun Schmid,40197.32
25,Gisela Umar,40197.32
100,Carmen Wagner,40197.32
60,Abubakar Popov,40197.32
11,Irina Okon,40197.32
43,Keiko Bala,40197.32
97,Min Molefe,40197.32
106,Somkhit Shemesh,40197.32
68,Miykhal Novikov,40131.28
17,Somphong Kowalczyk,40131.28
42,Lukasz Ikeda,40131.28
92,Karen Ali,40131.28
84,Janet Lee,40131.28
77,Sarah Kowalczyk,40131.28
27,Vijay Gomez,40131.28
57,Tadashi Gumede,40131.28
80,Karolina Mondal,40131.28
130,Marina Wojciechowski,40131.28
100,Carmen Wagner,40131.28
138,Andrey Pfeiffer,40131.28
38,Ling Dlamini,40131.28
40,Renate Yoshida,40131.28
31,Christa Yuan,40131.28
78,Manuel Schmid,40131.28
57,Tadashi Gumede,40131.28
110,Isa Khoza,40009.08
145,Urai Andreev,40009.08
116,Johan Sitwat,40009.08
144,Pablo Zoabi,40009.08
141,Yhudiyt Kozlova,40009.08
73,Joyce Chmielewski,40009.08
17,Somphong Kowalczyk,40009.08
97,Min Molefe,40009.08
93,Dieter Paswan,40009.08
6,Matt Fujii,40009.08
88,Suphaphon Aminu,40009.08
66,Helmut Van-Beek,40009.08
138,Andrey Pfeiffer,40009.08
106,Somkhit Shemesh,40009.08
138,Andrey Pfeiffer,40009.08
106,Somkhit Shemesh,40009.08
147,Li Hughes,40009.08
20,Yael Hernandez,40006.520000000004
2,Wanphen Okada,40006.520000000004
7,Peng Omar,40006.520000000004
61,Ester Ngobeni,40006.520000000004
124,Alyona Yahaya,40006.520000000004
141,Yhudiyt Kozlova,40006.520000000004
72,Mary Thompson,40006.520000000004
119,Lan Hoekstra,40006.520000000004
19,Mercy Janssen,40006.520000000004
104,Chan Sasaki,40006.520000000004
120,Chen John,40006.520000000004
79,Mikhail Nikolaev,40006.520000000004
132,Radha Collins,40006.520000000004
120,Chen John,40006.520000000004
100,Carmen Wagner,40006.520000000004
81,Ngozi Qiu,40006.520000000004
10,Alan Allen,40006.520000000004
65,Fumiko De-Groot,40006.520000000004
70,Karolina Edwards,40006.520000000004
104,Chan Sasaki,40006.520000000004
26,Uriy Rowlands,40006.520000000004
148,Meiyr Green,40006.520000000004
76,Lilian Mondal,40006.520000000004
38,Ling Dlamini,40006.520000000004
145,Urai Andreev,40006.520000000004
98,Bjarni Fujita,40006.520000000004
62,Xiaoyan Suzuki,39991.7
77,Sarah Kowalczyk,39991.7
34,Elke Lal,39991.7
24,Horst Moreno,39991.7
149,Eunice Powell,39991.7
44,Adiy Lang,39991.7
56,Fran Mthembu,39991.7
21,Hisako Iglesias,39991.7
17,Somphong Kowalczyk,39991.7
141,Yhudiyt Kozlova,39991.7
38,Ling Dlamini,39991.7
79,Mikhail Nikolaev,39991.7
47,Krzysztof Ishii,39991.7
6,Matt Fujii,39991.7
131,Purity Sato,39991.7
16,Aleksandr Wairimu,39991.7
117,Pushpa Lawal,39991.7
102,Nancy Shevchenko,39991.7
116,Johan Sitwat,39991.7
120,Chen John,39991.7
37,Sunday Cano,39986.799999999996
98,Bjarni Fujita,39986.799999999996
2,Wanphen Okada,39986.799999999996
3,Frank Mahagna,39986.799999999996
53,Susanne Vaknin,39986.799999999996
108,Jianguo Lehmann,39986.799999999996
30,Ravi Rani,39986.799999999996
72,Mary Thompson,39986.799999999996
133,Ana Phillips,39986.799999999996
34,Elke Lal,39986.799999999996
125,Jianguo Cruz,39986.799999999996
80,Karolina Mondal,39986.799999999996
69,Richard Sanchez,39986.799999999996
110,Isa Khoza,39986.799999999996
34,Elke Lal,39986.799999999996
65,Fumiko De-Groot,39986.799999999996
56,Fran Mthembu,39986.799999999996
82,Hiroshi Morozova,39986.799999999996
48,Mahmood Li,39981.48
19,Mercy Janssen,39981.48
2,Wanphen Okada,39981.48
112,Tatyana Van-Beek,39981.48
79,Mikhail Nikolaev,39981.48
20,Yael Hernandez,39981.48
118,Muhammed Molefe,39981.48
56,Fran Mthembu,39981.48
2,Wanphen Okada,39981.48
30,Ravi Rani,39981.48
102,Nancy Shevchenko,39981.48
54,Jianjun Coetzee,39981.48
41,Qing Nakano,39981.48
33,Lijun Kumar,39981.48
88,Suphaphon Aminu,39981.48
16,Aleksandr Wairimu,39981.48
62,Xiaoyan Suzuki,39981.48
146,Ping Onyango,39981.48
4,Ragnar Haraldsson,39981.48
126,Ana Roberts,39981.48
150,Asha Ngubane,39981.48
72,Mary Thompson,39981.48
8,Lakshmi Wright,39981.48
92,Karen Ali,39981.48
93,Dieter Paswan,39981.48
107,Asha Ostrowski,39981.48
86,Rosa Sitwat,39981.48
134,Yhudiyt Williams,39979.25
31,Christa Yuan,39979.25
89,Winai Njoroge,39979.25
71,Xiaoyan Mishra,39979.25
111,Martha Vasilev,39979.25
73,Joyce Chmielewski,39979.25
49,Rajesh Jimenez,39979.25
143,Heinz Lis,39979.25
133,Ana Phillips,39979.25
68,Miykhal Novikov,39979.25
17,Somphong Kowalczyk,39979.25
50,Hadiza Schmidt,39979.25
126,Ana Roberts,39979.25
109,Sunday Richter,39979.25
22,Isabel Sakamoto,39979.25
98,Bjarni Fujita,39979.25
94,Karl-Heinz Nikolaev,39974.1
12,Olga Zakharova,39974.1
143,Heinz Lis,39974.1
